,test_day,model,hour,feature,importance,importance_type,importance_std
3016,2020-12-02 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
3017,2020-12-02 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
3018,2020-12-02 09:00:00,Naive,9,German_holiday,,not_applicable,
3019,2020-12-02 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
3020,2020-12-02 09:00:00,Naive,9,weekday,,not_applicable,
3021,2020-12-02 09:00:00,Naive,9,hour,,not_applicable,
3022,2020-12-02 09:00:00,Naive,9,month,,not_applicable,
3023,2020-12-02 09:00:00,Naive,9,year,,not_applicable,
3024,2020-12-03 09:00:00,Decision Tree,9,Total Load FC [MWh],4.30732368344532e-05,tree_feature_importance,
3025,2020-12-03 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],0.0,tree_feature_importance,
3026,2020-12-03 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],1.2236510868742847e-05,tree_feature_importance,
3027,2020-12-03 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],0.0,tree_feature_importance,
3028,2020-12-03 09:00:00,Decision Tree,9,Other Production FC [MWh],0.0,tree_feature_importance,
3029,2020-12-03 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9998959037226667,tree_feature_importance,
3030,2020-12-03 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
3031,2020-12-03 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
3032,2020-12-03 09:00:00,Decision Tree,9,weekday,1.0620909301776546e-05,tree_feature_importance,
3033,2020-12-03 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
3034,2020-12-03 09:00:00,Decision Tree,9,month,3.8165620328408904e-05,tree_feature_importance,
3035,2020-12-03 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
3036,2020-12-03 09:00:00,Random Forest,9,Total Load FC [MWh],0.00014791276038032692,tree_feature_importance,
3037,2020-12-03 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],8.161377390321551e-05,tree_feature_importance,
3038,2020-12-03 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.0001231790635381462,tree_feature_importance,
3039,2020-12-03 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.0001240328748985478,tree_feature_importance,
3040,2020-12-03 09:00:00,Random Forest,9,Other Production FC [MWh],0.00010828121013663988,tree_feature_importance,
3041,2020-12-03 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.9992059102392328,tree_feature_importance,
3042,2020-12-03 09:00:00,Random Forest,9,German_holiday,2.5453746779144955e-06,tree_feature_importance,
3043,2020-12-03 09:00:00,Random Forest,9,Luxembourg_holiday,1.3510355119193613e-06,tree_feature_importance,
3044,2020-12-03 09:00:00,Random Forest,9,weekday,9.282854834740222e-05,tree_feature_importance,
3045,2020-12-03 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
3046,2020-12-03 09:00:00,Random Forest,9,month,0.00011206341519273658,tree_feature_importance,
3047,2020-12-03 09:00:00,Random Forest,9,year,2.8170418038959e-07,tree_feature_importance,
3048,2020-12-03 09:00:00,Neural Network,9,Total Load FC [MWh],0.1286536455748367,permutation_importance_train,0.005534798886100084
3049,2020-12-03 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.01777393298098015,permutation_importance_train,0.0027112925395096294
3050,2020-12-03 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.10907996914561668,permutation_importance_train,0.007563723181079739
3051,2020-12-03 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.07853864375270055,permutation_importance_train,0.0034369142562094782
3052,2020-12-03 09:00:00,Neural Network,9,Other Production FC [MWh],0.06321056729367973,permutation_importance_train,0.005153644718351882
3053,2020-12-03 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.5304048298105333,permutation_importance_train,0.019947518845946935
3054,2020-12-03 09:00:00,Neural Network,9,German_holiday,0.006091389716817509,permutation_importance_train,0.0017808000865965246
3055,2020-12-03 09:00:00,Neural Network,9,Luxembourg_holiday,0.014848160455109538,permutation_importance_train,0.003208838468846219
3056,2020-12-03 09:00:00,Neural Network,9,weekday,0.021618912200870095,permutation_importance_train,0.003650321255899375
3057,2020-12-03 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
3058,2020-12-03 09:00:00,Neural Network,9,month,0.10438693380237096,permutation_importance_train,0.004845688901396384
3059,2020-12-03 09:00:00,Neural Network,9,year,0.02171265790743373,permutation_importance_train,0.0019692043247091185
3060,2020-12-03 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
3061,2020-12-03 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
3062,2020-12-03 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
3063,2020-12-03 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
3064,2020-12-03 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
3065,2020-12-03 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
3066,2020-12-03 09:00:00,Naive,9,German_holiday,,not_applicable,
3067,2020-12-03 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
3068,2020-12-03 09:00:00,Naive,9,weekday,,not_applicable,
3069,2020-12-03 09:00:00,Naive,9,hour,,not_applicable,
3070,2020-12-03 09:00:00,Naive,9,month,,not_applicable,
3071,2020-12-03 09:00:00,Naive,9,year,,not_applicable,
3072,2020-12-04 09:00:00,Decision Tree,9,Total Load FC [MWh],4.3093758718116676e-05,tree_feature_importance,
3073,2020-12-04 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],0.0,tree_feature_importance,
3074,2020-12-04 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],1.224234085206777e-05,tree_feature_importance,
3075,2020-12-04 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],0.0,tree_feature_importance,
3076,2020-12-04 09:00:00,Decision Tree,9,Other Production FC [MWh],0.0,tree_feature_importance,
3077,2020-12-04 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9998958541268654,tree_feature_importance,
3078,2020-12-04 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
3079,2020-12-04 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
3080,2020-12-04 09:00:00,Decision Tree,9,weekday,1.0625969545238842e-05,tree_feature_importance,
3081,2020-12-04 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
3082,2020-12-04 09:00:00,Decision Tree,9,month,3.818380401920824e-05,tree_feature_importance,
3083,2020-12-04 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
3084,2020-12-04 09:00:00,Random Forest,9,Total Load FC [MWh],0.0001576725892603353,tree_feature_importance,
3085,2020-12-04 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],0.00010749619770319796,tree_feature_importance,
3086,2020-12-04 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.00013117659123173728,tree_feature_importance,
3087,2020-12-04 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.00012840294000317673,tree_feature_importance,
3088,2020-12-04 09:00:00,Random Forest,9,Other Production FC [MWh],0.00017707255365777147,tree_feature_importance,
3089,2020-12-04 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.9991154073790058,tree_feature_importance,
3090,2020-12-04 09:00:00,Random Forest,9,German_holiday,2.0369862602311014e-06,tree_feature_importance,
3091,2020-12-04 09:00:00,Random Forest,9,Luxembourg_holiday,7.908771134791821e-07,tree_feature_importance,
3092,2020-12-04 09:00:00,Random Forest,9,weekday,8.321885546914621e-05,tree_feature_importance,
3093,2020-12-04 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
3094,2020-12-04 09:00:00,Random Forest,9,month,9.625270344117727e-05,tree_feature_importance,
3095,2020-12-04 09:00:00,Random Forest,9,year,4.7232685406068236e-07,tree_feature_importance,
3096,2020-12-04 09:00:00,Neural Network,9,Total Load FC [MWh],0.13206505260393078,permutation_importance_train,0.006226863345246417
3097,2020-12-04 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.020565853580187206,permutation_importance_train,0.0024658142755343403
3098,2020-12-04 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.11405084749620913,permutation_importance_train,0.008711277090709815
3099,2020-12-04 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.07663393165045324,permutation_importance_train,0.00464315261545664
3100,2020-12-04 09:00:00,Neural Network,9,Other Production FC [MWh],0.060484703935471264,permutation_importance_train,0.00597811867976294
3101,2020-12-04 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.5332272170194315,permutation_importance_train,0.019250304958430206
3102,2020-12-04 09:00:00,Neural Network,9,German_holiday,0.007710588758383094,permutation_importance_train,0.0008348734910737007
3103,2020-12-04 09:00:00,Neural Network,9,Luxembourg_holiday,0.01692015522394655,permutation_importance_train,0.0027771442689756456
3104,2020-12-04 09:00:00,Neural Network,9,weekday,0.02386390125774528,permutation_importance_train,0.0031670965303321795
3105,2020-12-04 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
3106,2020-12-04 09:00:00,Neural Network,9,month,0.1065430249715786,permutation_importance_train,0.0055861672881622
3107,2020-12-04 09:00:00,Neural Network,9,year,0.021913835207631245,permutation_importance_train,0.0027654204999217153
3108,2020-12-04 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
3109,2020-12-04 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
3110,2020-12-04 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
3111,2020-12-04 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
3112,2020-12-04 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
3113,2020-12-04 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
3114,2020-12-04 09:00:00,Naive,9,German_holiday,,not_applicable,
3115,2020-12-04 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
3116,2020-12-04 09:00:00,Naive,9,weekday,,not_applicable,
3117,2020-12-04 09:00:00,Naive,9,hour,,not_applicable,
3118,2020-12-04 09:00:00,Naive,9,month,,not_applicable,
3119,2020-12-04 09:00:00,Naive,9,year,,not_applicable,
3120,2020-12-05 09:00:00,Decision Tree,9,Total Load FC [MWh],4.370286446460092e-05,tree_feature_importance,
3121,2020-12-05 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],0.0,tree_feature_importance,
3122,2020-12-05 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],1.2280484567968886e-05,tree_feature_importance,
3123,2020-12-05 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],0.0,tree_feature_importance,
3124,2020-12-05 09:00:00,Decision Tree,9,Other Production FC [MWh],0.0,tree_feature_importance,
3125,2020-12-05 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9998950547997767,tree_feature_importance,
3126,2020-12-05 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
3127,2020-12-05 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
3128,2020-12-05 09:00:00,Decision Tree,9,weekday,1.065907709944966e-05,tree_feature_importance,
3129,2020-12-05 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
3130,2020-12-05 09:00:00,Decision Tree,9,month,3.830277409120118e-05,tree_feature_importance,
3131,2020-12-05 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
3132,2020-12-05 09:00:00,Random Forest,9,Total Load FC [MWh],0.00012950657342020435,tree_feature_importance,
3133,2020-12-05 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],0.00011102441966919775,tree_feature_importance,
3134,2020-12-05 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.00023649313775412937,tree_feature_importance,
3135,2020-12-05 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.00012913950310770763,tree_feature_importance,
3136,2020-12-05 09:00:00,Random Forest,9,Other Production FC [MWh],0.0002545024727205943,tree_feature_importance,
3137,2020-12-05 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.998940341935374,tree_feature_importance,
3138,2020-12-05 09:00:00,Random Forest,9,German_holiday,2.461946696351704e-06,tree_feature_importance,
3139,2020-12-05 09:00:00,Random Forest,9,Luxembourg_holiday,8.234934769641549e-07,tree_feature_importance,
3140,2020-12-05 09:00:00,Random Forest,9,weekday,8.10868540871928e-05,tree_feature_importance,
3141,2020-12-05 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
3142,2020-12-05 09:00:00,Random Forest,9,month,0.00011144807343963188,tree_feature_importance,
3143,2020-12-05 09:00:00,Random Forest,9,year,3.171590253980126e-06,tree_feature_importance,
3144,2020-12-05 09:00:00,Neural Network,9,Total Load FC [MWh],0.1335679227318285,permutation_importance_train,0.007914148803465325
3145,2020-12-05 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.01989401404303262,permutation_importance_train,0.0033591276118925223
3146,2020-12-05 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.11656293652284704,permutation_importance_train,0.006261039407799913
3147,2020-12-05 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.08138273112042284,permutation_importance_train,0.006895157480521236
3148,2020-12-05 09:00:00,Neural Network,9,Other Production FC [MWh],0.07130230589571804,permutation_importance_train,0.005031905215763191
3149,2020-12-05 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.4997239078506962,permutation_importance_train,0.015301506126112804
3150,2020-12-05 09:00:00,Neural Network,9,German_holiday,0.005680148738503589,permutation_importance_train,0.0018620453051095374
3151,2020-12-05 09:00:00,Neural Network,9,Luxembourg_holiday,0.01413439892628875,permutation_importance_train,0.0023082360998995625
3152,2020-12-05 09:00:00,Neural Network,9,weekday,0.025601460519997076,permutation_importance_train,0.003661757090672931
3153,2020-12-05 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
3154,2020-12-05 09:00:00,Neural Network,9,month,0.10964202407056658,permutation_importance_train,0.003613771519653242
3155,2020-12-05 09:00:00,Neural Network,9,year,0.02151291972586538,permutation_importance_train,0.0033308062708559696
3156,2020-12-05 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
3157,2020-12-05 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
3158,2020-12-05 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
3159,2020-12-05 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
3160,2020-12-05 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
3161,2020-12-05 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
3162,2020-12-05 09:00:00,Naive,9,German_holiday,,not_applicable,
3163,2020-12-05 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
3164,2020-12-05 09:00:00,Naive,9,weekday,,not_applicable,
3165,2020-12-05 09:00:00,Naive,9,hour,,not_applicable,
3166,2020-12-05 09:00:00,Naive,9,month,,not_applicable,
3167,2020-12-05 09:00:00,Naive,9,year,,not_applicable,
3168,2020-12-06 09:00:00,Decision Tree,9,Total Load FC [MWh],4.2126726084007924e-05,tree_feature_importance,
3169,2020-12-06 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],0.0,tree_feature_importance,
3170,2020-12-06 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],1.2280637178624524e-05,tree_feature_importance,
3171,2020-12-06 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],0.0,tree_feature_importance,
3172,2020-12-06 09:00:00,Decision Tree,9,Other Production FC [MWh],0.0,tree_feature_importance,
3173,2020-12-06 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9998966301770935,tree_feature_importance,
3174,2020-12-06 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
3175,2020-12-06 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
3176,2020-12-06 09:00:00,Decision Tree,9,weekday,1.0659209560732896e-05,tree_feature_importance,
3177,2020-12-06 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
3178,2020-12-06 09:00:00,Decision Tree,9,month,3.830325008312434e-05,tree_feature_importance,
3179,2020-12-06 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
3180,2020-12-06 09:00:00,Random Forest,9,Total Load FC [MWh],0.00012518412685851797,tree_feature_importance,
3181,2020-12-06 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],9.244160015512923e-05,tree_feature_importance,
3182,2020-12-06 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.00016019400248820897,tree_feature_importance,
3183,2020-12-06 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.0001332327234762576,tree_feature_importance,
3184,2020-12-06 09:00:00,Random Forest,9,Other Production FC [MWh],0.00017877555301582697,tree_feature_importance,
3185,2020-12-06 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.9990478055064452,tree_feature_importance,
3186,2020-12-06 09:00:00,Random Forest,9,German_holiday,8.798260242453763e-07,tree_feature_importance,
3187,2020-12-06 09:00:00,Random Forest,9,Luxembourg_holiday,1.4683064535180483e-06,tree_feature_importance,
3188,2020-12-06 09:00:00,Random Forest,9,weekday,7.518741848490649e-05,tree_feature_importance,
3189,2020-12-06 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
3190,2020-12-06 09:00:00,Random Forest,9,month,0.00018171603735994034,tree_feature_importance,
3191,2020-12-06 09:00:00,Random Forest,9,year,3.1148992381661557e-06,tree_feature_importance,
3192,2020-12-06 09:00:00,Neural Network,9,Total Load FC [MWh],0.1308956803613896,permutation_importance_train,0.009824778233095384
3193,2020-12-06 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.017872216893737976,permutation_importance_train,0.0029237368589423267
3194,2020-12-06 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.11231407428513376,permutation_importance_train,0.005580132832357719
3195,2020-12-06 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.08392126847315438,permutation_importance_train,0.005881500675823421
3196,2020-12-06 09:00:00,Neural Network,9,Other Production FC [MWh],0.06356769641860306,permutation_importance_train,0.0061706708995765075
3197,2020-12-06 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.5021969162751582,permutation_importance_train,0.022220796162977518
3198,2020-12-06 09:00:00,Neural Network,9,German_holiday,0.006402559518390964,permutation_importance_train,0.002552688603127456
3199,2020-12-06 09:00:00,Neural Network,9,Luxembourg_holiday,0.01400696590001293,permutation_importance_train,0.0023949619562366976
3200,2020-12-06 09:00:00,Neural Network,9,weekday,0.02549797619034504,permutation_importance_train,0.0023073994306032713
3201,2020-12-06 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
3202,2020-12-06 09:00:00,Neural Network,9,month,0.10827391887780817,permutation_importance_train,0.004975531759654817
3203,2020-12-06 09:00:00,Neural Network,9,year,0.020561254880578174,permutation_importance_train,0.0028120916409679207
3204,2020-12-06 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
3205,2020-12-06 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
3206,2020-12-06 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
3207,2020-12-06 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
3208,2020-12-06 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
3209,2020-12-06 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
3210,2020-12-06 09:00:00,Naive,9,German_holiday,,not_applicable,
3211,2020-12-06 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
3212,2020-12-06 09:00:00,Naive,9,weekday,,not_applicable,
3213,2020-12-06 09:00:00,Naive,9,hour,,not_applicable,
3214,2020-12-06 09:00:00,Naive,9,month,,not_applicable,
3215,2020-12-06 09:00:00,Naive,9,year,,not_applicable,
3216,2020-12-07 09:00:00,Decision Tree,9,Total Load FC [MWh],4.465686732403181e-06,tree_feature_importance,
3217,2020-12-07 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],0.0,tree_feature_importance,
3218,2020-12-07 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],1.2255668253608862e-05,tree_feature_importance,
3219,2020-12-07 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],0.0,tree_feature_importance,
3220,2020-12-07 09:00:00,Decision Tree,9,Other Production FC [MWh],0.0,tree_feature_importance,
3221,2020-12-07 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9999041677902539,tree_feature_importance,
3222,2020-12-07 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
3223,2020-12-07 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
3224,2020-12-07 09:00:00,Decision Tree,9,weekday,1.0637537313571997e-05,tree_feature_importance,
3225,2020-12-07 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
3226,2020-12-07 09:00:00,Decision Tree,9,month,6.847331744642943e-05,tree_feature_importance,
3227,2020-12-07 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
3228,2020-12-07 09:00:00,Random Forest,9,Total Load FC [MWh],0.00013192833545712303,tree_feature_importance,
3229,2020-12-07 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],9.334068820942528e-05,tree_feature_importance,
3230,2020-12-07 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.0001270354575780918,tree_feature_importance,
3231,2020-12-07 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],9.475662810714212e-05,tree_feature_importance,
3232,2020-12-07 09:00:00,Random Forest,9,Other Production FC [MWh],0.00013908698056194736,tree_feature_importance,
3233,2020-12-07 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.9991308526089427,tree_feature_importance,
3234,2020-12-07 09:00:00,Random Forest,9,German_holiday,6.828372977882317e-07,tree_feature_importance,
3235,2020-12-07 09:00:00,Random Forest,9,Luxembourg_holiday,1.1651463985468403e-06,tree_feature_importance,
3236,2020-12-07 09:00:00,Random Forest,9,weekday,8.200181971462885e-05,tree_feature_importance,
3237,2020-12-07 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
3238,2020-12-07 09:00:00,Random Forest,9,month,0.00019684640232785824,tree_feature_importance,
3239,2020-12-07 09:00:00,Random Forest,9,year,2.30309540476883e-06,tree_feature_importance,
3240,2020-12-07 09:00:00,Neural Network,9,Total Load FC [MWh],0.09011645543577566,permutation_importance_train,0.005390083686755975
3241,2020-12-07 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.024841763331306038,permutation_importance_train,0.002129590565427209
3242,2020-12-07 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.06779969046683085,permutation_importance_train,0.0027979506259617998
3243,2020-12-07 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.07200282160819002,permutation_importance_train,0.004535540875423759
3244,2020-12-07 09:00:00,Neural Network,9,Other Production FC [MWh],0.045411077727881534,permutation_importance_train,0.0032812511585329886
3245,2020-12-07 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.7105637395328024,permutation_importance_train,0.032180221588320554
3246,2020-12-07 09:00:00,Neural Network,9,German_holiday,0.009546405181241214,permutation_importance_train,0.0010600059485942137
3247,2020-12-07 09:00:00,Neural Network,9,Luxembourg_holiday,0.015696594914321706,permutation_importance_train,0.0026108958921764107
3248,2020-12-07 09:00:00,Neural Network,9,weekday,0.024580726970545766,permutation_importance_train,0.002429107179108658
3249,2020-12-07 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
3250,2020-12-07 09:00:00,Neural Network,9,month,0.08003297728778638,permutation_importance_train,0.00449624979793682
3251,2020-12-07 09:00:00,Neural Network,9,year,0.019527053559835812,permutation_importance_train,0.001729753625603702
3252,2020-12-07 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
3253,2020-12-07 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
3254,2020-12-07 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
3255,2020-12-07 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
3256,2020-12-07 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
3257,2020-12-07 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
3258,2020-12-07 09:00:00,Naive,9,German_holiday,,not_applicable,
3259,2020-12-07 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
3260,2020-12-07 09:00:00,Naive,9,weekday,,not_applicable,
3261,2020-12-07 09:00:00,Naive,9,hour,,not_applicable,
3262,2020-12-07 09:00:00,Naive,9,month,,not_applicable,
3263,2020-12-07 09:00:00,Naive,9,year,,not_applicable,
3264,2020-12-08 09:00:00,Decision Tree,9,Total Load FC [MWh],2.0364674247817592e-05,tree_feature_importance,
3265,2020-12-08 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],0.0,tree_feature_importance,
3266,2020-12-08 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],0.0,tree_feature_importance,
3267,2020-12-08 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],0.0,tree_feature_importance,
3268,2020-12-08 09:00:00,Decision Tree,9,Other Production FC [MWh],3.448837010361292e-05,tree_feature_importance,
3269,2020-12-08 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9998914973155075,tree_feature_importance,
3270,2020-12-08 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
3271,2020-12-08 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
3272,2020-12-08 09:00:00,Decision Tree,9,weekday,1.0629044910935328e-05,tree_feature_importance,
3273,2020-12-08 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
3274,2020-12-08 09:00:00,Decision Tree,9,month,4.302059523016257e-05,tree_feature_importance,
3275,2020-12-08 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
3276,2020-12-08 09:00:00,Random Forest,9,Total Load FC [MWh],0.00017992727508508476,tree_feature_importance,
3277,2020-12-08 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],0.000104124307977073,tree_feature_importance,
3278,2020-12-08 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.00013783534062156253,tree_feature_importance,
3279,2020-12-08 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.00010682567687373235,tree_feature_importance,
3280,2020-12-08 09:00:00,Random Forest,9,Other Production FC [MWh],0.0001633774371159538,tree_feature_importance,
3281,2020-12-08 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.9990652393241556,tree_feature_importance,
3282,2020-12-08 09:00:00,Random Forest,9,German_holiday,1.7885698286644427e-06,tree_feature_importance,
3283,2020-12-08 09:00:00,Random Forest,9,Luxembourg_holiday,4.4252261376410437e-07,tree_feature_importance,
3284,2020-12-08 09:00:00,Random Forest,9,weekday,9.168280946680532e-05,tree_feature_importance,
3285,2020-12-08 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
3286,2020-12-08 09:00:00,Random Forest,9,month,0.00010877931030397163,tree_feature_importance,
3287,2020-12-08 09:00:00,Random Forest,9,year,3.997742595783024e-05,tree_feature_importance,
3288,2020-12-08 09:00:00,Neural Network,9,Total Load FC [MWh],0.11239623623081316,permutation_importance_train,0.005631962082732099
3289,2020-12-08 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.024099214270047596,permutation_importance_train,0.0018848546748999838
